Initializing I2C devices...
Testing device connect[SEND] a
Initializing DMP...
Enabling DMP...
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.18	-3.26	-2.05
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.19	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.26	-2.04
ypr	-0.20	-3.25	-2.04
ypr	-0.20	-3.25	-2.04
ypr	-0.20	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
5	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.25	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.21	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.03
ypr	-0.22	-3.26	-2.03
ypr	-0.22	-3.26	-2.03
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.04
ypr	-0.22	-3.26	-2.03
ypr	-0.22	-3.26	-pr	-0.23	-3.26	-2.03
ypr	-0.23	-3.26	-2.03
ypr	-0.23	-3.26	-2.03
ypr	-0.23	-3.26	-2.03
ypr	-0.23	-3.26	-2.03
ypr	-0.23	-3.26	-2.03
ypr	-0.20	-3.25	-2.06
ypr	-0.13	-3.20	-2.07
ypr	-0.10	-3.11	-2.05
ypr	-0.13	-3.02	-2.06
ypr	-0.21	-2.98	-2.07
8	-2.99	-2.03
ypr	-0.58	-3.07	-1.97
ypr	-0.77	-3.19	-1.90
ypr	-0.88	-3.32	-1.87
ypr	-0.92	-3.41	-1.85
ypr	-0.92	-3.47	-1.82
ypr	-0.90	-3.53	-1.75
ypr	-0.87	-3.62	-1.65
ypr	-0.81	-3.74	-1.51
ypr	-0.53	-4.18	-1.03
ypr	-0.40	-4.37	-0.82
ypr	-0.25	-4.58	-0.58
ypr	-0.13	-4.70	-0.34
ypr	-0.03	-4.84	-0.22
ypr	0.06	-5.02	-0.20
ypr	0.16	-5.23	-0.25
ypr	0.24	-5.46	-0.37
ypr	0.33	-5.71	-0.43
ypr	0.41	-5.95	-0.42
ypr	0.47	-6.19	-0.42
ypr	0.52	-6.44	-0.40
ypr	0.56	-6.70	-0.38
ypr	0.58	-7.02	-0.38
ypr	0.58	-7.37	-0.40
ypr	0.59	-7.75	-0.43
ypr	0.58	-8.15	-0.45
ypr	0.55	-8.54	-0.45
ypr	0.53	-8.90	-0.45
ypr	0.50	-9.24	-0.45
ypr	0.48	-9.52	-0.45ypr	0.54	-9.92	-0.45
ypr	0.60	-10.03	-0.45
ypr	0.65	-10.12	-0.44
ypr	0.70	-10.20	-0.44
ypr	0.76	-10.31	-0.43
ypr	0.82	-10.43	-0.45
ypr	0.87	-10.56	-0.47
ypr	0.89	-10.68	-0.47
ypr	0.88	-10.77	-0.47
ypr	0.71	-11.11	-0.39
ypr	0.70	-11.19	-0.41
ypr	0.71	-11.26	-0.44
ypr	0.74	-11.32	-0.45
ypr	0.74	-11.38	-0.46
ypr	0.73	-11.47	-0.47
ypr	0.70	-11.60	-0.48
ypr	0.63	-11.78	-0.49
ypr	0.55	-12.01	-0.52
ypr	0.47	-12.28	-0.55
ypr	0.39	-12.53	-0.56
ypr	0.30	-12.78	-0.55
ypr	0.20	-13.05	-0.54
ypr	0.13	-13.34	-0.54
ypr	0.10	-13.64	-0.56
ypr	0.07	-13.94	-0.59
ypr	0.03	-14.26	-0.62
ypr	-0.06	-14.60	-0.69
ypr	-0.15	-14.98	-0.81
ypr	-0.25	-15.38	-0.98
ypr	-0.34	-15.76	-1.19
ypr	-0.40	-16.11	-1.39
ypr	-0.45	-16.45	-1.56
ypr	-0.49	-16.81	-1.66
ypr	-0.50	-17.20	-1.76
ypr	-0.49	-17.59	-1.85
ypr	-0.47	-17.96	-1.90
ypr	-0.46	-18.35	-1.93
ypr	-0.49	-18.76	-1.97
ypr	-0.49	-19.20	-2.00
ypr	-0.49	-19.61	-2.00
ypr	-0.50	-19.96	-2.00
ypr	-0.53	-20.26	-1.94
ypr	-0.65	-20.75	-1.69
ypr	-0.73	-20.97	-1.59
ypr	-0.85	-21.21	-1.52
ypr	-0.98	-21.44	-1.ypr	-1.32	-21.97	-1.37
ypr	-1.48	-22.26	-1.26
ypr	-1.64	-22.56	-1.10
ypr	-1.94	-23.17	-0.70
ypr	-2.08	-23.46	-0.46
ypr	-2.25	-23.76	-0.23
ypr	-2.41	-24.06	-0.01
ypr	-2.58	-24.37	0.19
ypr	-2.92	-24.96	0.57
ypr	-3.09	-25.20	0.75
ypr	-3.27	-25.39	0.95
ypr	-3.64	-25.74	1.30
ypr	-3.80	-25.92	1.48
ypr	-3.94	-26.11	1.66
ypr	-4.20	-26.51	2.08
ypr	-4.34	-26.69	2.29
ypr	-4.49	-26.86	2.50
ypr	-4.65	-27.01	2.68
ypr	-4.83	-27.14	2.84
ypr	-5.02	-27.28	2.96
ypr	-5.20	-27.45	3.07
ypr	-5.38	-27.64	3.18
ypr	-5.53	-27.84	3.29
ypr	-6.07	-28.40	3.69
ypr	-6.22	-28.51	3.77
.84
ypr	-6.51	-28.74	3.90
ypr	-6.66	-28.89	3.95
ypr	-6.80	-29.05	4.01
ypr	-6.94	-29.20	4.09
ypr	-7.08	-29.36	4.18
ypr	-7.20	-29.50	4.25
ypr	-7.32	-29.67	4.31
ypr	-7.45	-29.83	4.38
ypr	-7.58	-30.00	4.45
ypr	-7.70	-30.17	4.53
ypr	-7.81	-30.36	4.61
ypr	-7.91	-30.55	4.70
ypr	-8.13	-30.96	4.93
ypr	-8.22	-31.19	5.08
ypr	-8.31	-31.46	5.22
ypr	-8.38	-31.76	5.38
ypr	-8.43	-32.06	5.55
ypr	-8.48	-32.37	5.71
ypr	-8.53	-32.67	5.88
ypr	-8.59	-32.95	6.02
ypr	-8.65	-33.20	6.12
ypr	-8.72	-33.43	6.19
ypr	-8.79	-33.64	6.26
ypr	-8.87	-33.81	6.32
ypr	-8.93	-33.94	6.40
ypr	-9.04	-34.16	6.80
ypr	-9.08	-34.11	6.86
ypr	-9.12	-34.02	6.89
ypr	-9.16	-33.79	6.89
ypr	-9.16	-33.61	6.90
ypr	-9.15	-33.39	6.93
ypr	-9.10	-32.67	7.00
ypr	-9.09	-32.18	7.01
ypr	-9.09	-31.62	7.00
ypr	-9.09	-31.00	6.98
ypr	-9.09	-30.35	6.98
ypr	-9.07	-29.66	7.02
ypr	-8.92	-26.45	7.24
ypr	-8.93	-25.54	7.24
ypr	-8.92	-24.58	7.22
ypr	-8.88	-23.66	7.17
ypr	-8.84	-22.80	7.11
ypr	-8.77	-21.94	7.11
ypr	-8.59	-20.33	7.23
ypr	-8.52	-19.55	7.29
ypr	-8.46	-18.78	7.31
ypr	-8.41	-18.03	7.31
ypr	-8.36	-17.28	7.27
ypr	-8.29	-16.54	7.24
ypr	-8.20	-15.80	7.19
ypr	-8.08	-15.12	7.14
ypr	-7.96	-14.47	7.08
ypr	-7.80	-13.85	7.04
ypr	-7.62	-13.25	7.04
ypr	-7.43	-12.66	7.07
ypr	-7.21	-12.03	7.11
ypr	-7.01	-11.33	7.17
ypr	-6.84	-10.58	7.23
ypr	-6.69	-9.83	7.27
ypr	-6.55	-9.12	7.32
ypr	-5.86	-5.48	8.36
ypr	-5.75	-4.67	8.58
ypr	-5.41	-2.09	8.86
ypr	-5.31	-1.22	8.90
ypr	-5.15	0.46	8.92
ypr	-5.07	1.29	8.93
ypr	-4.99	2.11	8.96
ypr	-4.90	2.92	8.96
ypr	-4.81	3.71	8.97
ypr	-4.73	4.49	8.97
ypr	-4.65	5.26	8.96
ypr	-4.44	8.35	8.94
ypr	-4.43	8.85	8.96
ypr	-4.42	9.33	8.99
ypr	-4.42	9.79	9.02
ypr	-4.42	10.22	9.06
ypr	-4.41	10.62	9.10
ypr	-4.40	11.02	9.14
ypr	-4ypr	-4.39	12.24	9.25
ypr	-4.37	12.65	9.27
ypr	-4.35	13.05	9.30
ypr	-4.34	13.47	9.33
ypr	-4.34	13.89	9.38
31	15.17	9.43
ypr	-4.29	15.58	9.44
ypr	-4.29	15.99	9.46
ypr	-4.29	16.39	9.50
ypr	-4.29	16.77	9.55
ypr	-4.30	17.17	9.62
ypr	-4.31	17.55	9.69
ypypr	-4.35	19.10	9.92
ypr	-4.34	19.44	9.97
ypr	-4.34	19.77	10.03
ypr	-4.34	20.07	10.09
ypr	-4.36	20.37	10.16
ypr	-4.37	20.66	10.24
ypr	-4.38	21.56	10.36
ypr	-4.29	22.68	10.38
ypr	-4.26	23.25	10.41
ypr	-4.23	23.54	10.42
ypr	-4.21	23.84	10.43
ypr	-4.17	24.12	10.42
ypr	-4.15	24.38	10.42
ypr	-4.12	24.60ypr	-4.11	24.99	10.43
ypr	-4.11	25.16	10.44
ypr	-4.13	25.33	10.45
ypr	-4.13	25.46	10.45
ypr	-4.14	25.57	10.44
ypr	-4.15	25.63	10.46
ypr	-4.16	25.66	10.50
ypr	-4.17	25.68	10.55
ypr	-4.19	25.70	10.61
ypr	-4.21	25.73	10.68
ypr	-4.22	25.76	10.75
ypr	-4.24	25.80	10.82
ypr	-4.25	25.85	10.88
ypr	-4.27	25.89	10.93
1.04
ypr	-4.24	26.02	11.05
ypr	-4.22	26.08	11.06
ypr	-4.21	26.15	11.05
ypr	-4.20	26.22	11.06
ypr	-4.19	26.30	11.06
ypr	-4.19	26.38	11.09
ypr	-4.26	26.99	11.25
ypr	-4.28	27.12	11.27
ypr	-4.30	27.22	11.30
ypr	-4.33	27.34	11.34
ypr	-4.35	27.44	11.38
ypr	-4.40	27.67	11.48
ypr	-4.43	27.79	11.53
ypr	-4.45	27.91	11.58
ypr	-4.47	28.35	11.67
ypr	-4.46	28.50	11.68
ypr	-4.44	28.65	11.69
ypr	-4.43	28.81	11.70
ypr	-4.42	28.95	11.71
ypr	-4.43	29.08	11.73
ypr	-4.44	29.21	11.77
ypr	-4.46	29.33	11.83
ypr	-4.49	29.44	11.88
ypr	-4.51	29.56	11.93
ypr	-4.53	29.67	11.97
ypr	-4.54	29.80	12.01
ypr	-4.55	29.94	12.05
ypr	-4.56	30.09	12.08
ypr	-4.56	30.25	12.11
ypr	-4.55	30.41	12.12
ypr	-4.54	30.56	12.13
ypr	-4.53	30.80	12.15
ypr	-4.53	30.87	12.15
ypr	-4.53	30.92	12.18
ypr	-4.54	30.94	12.19
ypr	-4.57	30.94	12.22
ypr	-4.58	30.93	12.25
ypr	-4.60	30.91	12.27
ypr	-4.62	30.88	12.29
ypr	-4.64	30.83	12.31
ypr	-4.66	30.71	12.36
ypr	-4.67	30.62	12.39
ypr	-4.69	30.51	12.43
ypr	-4.74	30.25	12.51
ypr	-4.76	30.08	12.56
ypr	-4.80	29.90	12.61
ypr	-4.84	29.71	12.66
2.76
ypr	-4.90	28.57	12.78
ypr	-4.91	28.26	12.81
yypr	-4.94	26.58	12.90
ypr	-4.95	26.03	12.92
ypr	-4.96	25.42	12.94
ypr	-4.96	24.76	12.94
ypr	-4.95	24.05	12.95
ypr	-4.94	23.30	12.96
ypr	-4.93	22.54	12.95
ypr	-4.80	18.20	12.62
ypr	-4.78	17.28	12.56
ypr	-4.76	16.34	12.51
ypr	-4.74	15.36	12.45
ypr	-4.71	14.36	12.35
ypr	-4.68	13.36	12.23
ypr	-4.65	12.39	12.09
ypr	-4.63	11.47	11.94
ypr	-4.62	10.55	11.80
ypr	-4.60	9.63	11.69
ypr	-4.57	8.73	11.59
ypr	-4.55	7.86	11.51
ypr	-4.53	7.04	11.44
ypr	-4.51	6.24	11.36
ypr	-4.48	5.43	11.26
ypr	-4.45	4.62	11.13
ypr	-4.43	3.85	11.01
ypr	-4.41	3.11	10.88
ypr	-4.40	2.38	10.72
ypr	-4.40	1.65	10.55
ypr	-4.41	0.89	10.37
ypr	-4.42	0.12	10.19
ypr	-4.45	-0.66	10.05
ypr	-4.46	-1.45	9.93
ypr	-4.49	-2.24	9.80
ypr	-4.51	-3.03	9.66
ypr	-4.53	-3.82	9.49
ypr	-4.56	-4.59	9.33
ypr	-4.58	-5.33	9.17
ypr	-4.60	-7.28	8.74
ypr	-4.61	-7.89	8.60
ypr	-4.62	-8.50	8.43
ypr	-4.65	-9.15	8.23
ypr	-4.67	-9.83	8.03
ypr	-4.70	-10.52	7.82
ypr	-4.73	-11.18	7.62
ypr	-4.78	-11.82	7.42
ypr	-4.92	-13.62	6.88
ypr	-4.99	-14.19	6.71
ypr	-5.07	-14.75	6.53
ypr	-5.38	-16.43	5.93
ypr	-5.51	-16.98	5.71
ypr	-5.92	-18.67	5.06
ypr	-6.07	-1ypr	-6.38	-20.40	4.54
ypr	-6.53	-20.98	4.40
ypr	-6.84	-22.13	4.15
ypr	-6.98	-22.71	4.02
ypr	-7.ypr	-7.42	-24.33	3.76
ypr	-7.58	-24.85	3.71
ypr	-7.74	-25.38	3.68
ypr	-7.92	-25.91	3.66
ypr	-8.08	-26.45	3.64
ypr	-8.44	-27.47	3.65
ypr	-8.63	-27.96	3.66
ypr	-9.34	-29.81	3.74
ypr	-9.63	-30.61	3.84
ypr	-9.75	-30.98	3.88
ypr	-9.88	-31.33	3.92
ypr	-10.0ypr	-10.39	-32.74	4.02
ypr	-10.48	-32.95	4.02
10.63	-33.37	4.01
ypr	-10.69	-33.57	4.01
ypr	-10.74	-33.75	4.01
ypr	-10.82	-34.10	3.98
ypr	-10.86	-34.25	3.95
ypr	-10.90	-34.38	3.91
ypr	-10.94	-34.50	3.88
ypr	-10.97	-34.61	3.84
ypr	-11.00	-34.73	3.81
ypr	-11.06	-34.97	3.76
ypr	-11.08	-35.09	3.73
ypr	-11.12	-35.21	3.71
ypr	-11.16	-35.33	3.68
ypr	-11.21	-35.44	3.66
ypr	-11.26	-35.56	3.65
36.12	3.67
ypr	-11.61	-36.28	3.69
	3.70
ypr	-11.77	-36.56	3.72
ypr	-11.87	-36.70	3.73
ypr	-12.05	-37.00	3.76
ypr	-12.14	-37.18	3.79
ypr	-12.21	-37.38	3.82
ypr	-12.34	-37.83	3.87
ypr	-12.40	-38.04	3.87
ypr	-12.46	-38.23	3.85
ypr	-12.52	-38.40	3.81
ypypr	-12.82	-39.24	3.50
ypr	-12.86	-39.43	3.45
ypr	-12.89	-39.61	3ypr	-12.91	-40.02	3.33
ypr	-12.95	-40.10	3.28
ypr	-12.99	-40.19	3.24
ypr	-13.03	-40.29	3.21
ypr	-13.07	-40.38	3.20
ypr	-13.17	-40.68	3.19
ypr	-13.22	-40.79	3.19
ypr	-13.26	-40.89	3.20
ypr	-13.31	-41.00	3.21
ypr	-13.36	-41.09	3.21
ypr	-13.40	-41.16	3.21
ypr	-13.44	-41.20	3.21
ypr	-13.46	-41.22	3.21
ypr	-13.49	-41.23	3.19
ypr	-13.49	-41.19	3.21
ypr	-13.46	-41.06	3.24
ypr	-13.41	-40.85	3.28
ypr	-13.36	-40.57	3.32
ypr	-13.31	-40.22	3.35
ypr	-13.25	-39.80	3.38
ypr	-13.19	-39.3ypr	-12.91	-37.67	3.48
ypr	-12.80	-37.02	3.51
ypr	-12.70	-36.32	3.52
ypr	-12.61	-35.61	3.51
ypr	-12.52	ypr	-12.41	-34.20	3.53
ypr	-12.27	-33.50	3.59
ypr	-12.10	-32.78	3.68
ypr	-11.90	-32.02	3.79
ypr	-11.69	-31.23	3.87
ypr	-11.48	-30.42	3.94
ypr	-11.26	-29.58	3.99
ypr	-11.03	-28.75	4.02
ypr	-10.80	-27.91	4.06
ypr	-10.35	-26.23	4.15
ypr	-10.12	-25.43	4.24
ypr	-9.88	-24.65	4.39
ypr	-9.13	-22.43	5.12
ypr	-8.90	-21.68	5.41
ypr	-8.23	-19.36	6.19
ypr	-8.05	-18.56	6.35
ypr	-7.60	-16.27	6.63
ypr	-7.44	-15.54	6.74
ypr	-7.29	-14.82	6.89
ypr	-7.13	-14.09	7.08
ypr	-6.97	-13.33	7.26
ypr	-6.82	-12.55	7.41
ypr	-6.68	-11.77	7.54
ypr	-6.54	-10.98	7.63
yprypr	-6.17	-8.70	7.85
ypr	-6.06	-7.93	7.91
ypr	-5.96	-7.13	7.95
ypr	-5.87	-6.29	7.96
ypr	-5.78	-5.41	7.95
-5.58	-2.79	7.91
ypr	-5.52	-1.95	7.92
ypr	-5.45	-1.14	7.94
