54,56,30,380758,531883,217226,299953,464562,290849,220884,62541
25,56,30,392404,91356,14775,21135,12007,18884,28651,12611
0,53,47,566928,29196,12470,5931,3486,2732,753,1808
0,51,34,2168809,747716,58218,20526,34010,38615,14117,29644
0,63,35,487736,46016,845,12880,17348,9734,6748,1262
0,43,35,541453,45887,13699,7628,6578,6505,8318,4079
0,37,41,2614164,203891,156849,17316,14736,14288,23698,16871
0,66,51,982659,8354,4531,2497,14872,10241,4277,6870
51,66,51,542866,131154,32341,39814,105590,203434,67392,76813
51,66,51,1237583,658769,44155,10447,43608,135199,175662,57985
51,66,51,883322,445804,33128,118748,123923,112657,93066,22013
51,66,51,1089975,44798,17089,2039,6227,7967,2145,971
0,56,37,763280,759752,29540,33167,171415,81680,17922,14706
51,56,37,86232,14122,1383,3135,5215,7300,3419,2256
25,56,37,154812,85296,85406,65990,53695,75759,13274,3803
51,56,37,2060221,131835,172816,135049,164688,176309,42267,143408
51,56,37,167171,78070,33557,50393,26259,29093,11235,20673
26,56,37,805085,40411,7853,19277,3634,13665,1759,6576
0,74,40,1693773,51874,29923,3392,9501,34245,14835,12875
26,74,40,1118968,403977,34549,26709,85058,115733,105884,101074
51,74,40,792887,20284,5957,11584,13856,20287,2779,1799
51,74,40,623736,690237,78989,215893,157363,211256,337726,198351
0,74,37,97667,8713,2855,3034,525,638,1481,465
0,44,56,553378,132289,65734,42660,33139,13229,12592,7730
0,30,83,911098,259569,111334,33373,44624,13707,24364,9079
0,14,75,1076733,542772,89719,121862,362753,66765,136744,41641
0,23,78,21669,3271,1945,1184,685,532,1421,659
0,27,80,803189,132625,74291,62122,41191,20578,18349,27323
0,37,87,141736,24467,12885,11491,5000,3199,2593,2461
0,43,75,1162906,714576,36594,56000,173067,142784,106564,26721
0,60,75,414666,19826,21681,10482,10306,18019,10995,8133
0,67,56,424887,378147,78623,62590,217671,66241,62913,24307
0,64,34,865146,38891,2750,3647,6767,2808,6820,2549
0,40,53,1402912,1420354,484536,120030,189610,46980,130134,53036
0,20,38,757758,305685,61656,18197,24370,24175,14535,11586
0,13,34,1754851,914664,116589,73531,99706,83361,66190,31039
0,1,51,234117,49046,21253,3530,2637,1679,2702,1759
0,10,64,2073187,110115,35893,91305,8806,11610,10716,10111
0,11,75,1483606,205602,90740,52161,69900,24394,92632,22870
0,17,84,233508,33059,10983,6650,9849,6615,4837,1263
0,40,75,1424300,205479,8519,53162,57742,39171,31015,18061
0,29,51,1500267,1442587,205760,90990,104723,39008,40508,31282
0,40,44,294924,87615,36788,10240,39638,23108,5081,14150
0,26,38,1083913,193865,33953,18895,36162,9998,20811,15827
0,10,47,727633,273380,74148,53571,20619,15115,6604,23004
0,26,44,845279,292942,29172,30685,38817,29738,12849,8878
0,16,51,2505849,707228,310888,78935,42636,70189,48186,53247
0,24,75,837257,188096,133907,214012,50641,42306,49991,20596
0,41,78,703198,92545,41186,21211,10844,22980,11403,6030
0,41,81,2119761,444034,31916,88473,59658,49992,52123,48434
0,43,90,309021,17337,15970,7957,9271,3180,8859,2263
0,29,64,114680,12148,1937,1014,1482,370,945,736
0,21,61,121713,13676,5655,2469,6034,1748,5692,2677
0,17,61,1088204,610247,89680,79259,73463,48559,42858,27851
0,10,38,1619663,1175011,165053,23143,83838,49838,68409,50959
0,38,47,808219,11235,5804,4004,10210,5731,1240,2932
0,26,44,59043,49578,21068,1368,5770,2194,1463,2372
0,38,51,608950,73790,24507,19247,16137,17511,6521,19462
0,40,70,144810,40704,13064,13955,4783,3464,3284,2729
0,35,74,747447,63800,19653,19251,11658,17042,17791,7814
0,29,57,1047082,798878,55557,39137,37592,14336,15048,25228
0,17,47,1717801,119116,8559,17958,17751,8053,13486,9575
0,26,27,224351,199987,17114,19011,13199,22538,12455,16337
0,1,17,1017391,276759,37339,26576,18393,7452,11382,14796
0,13,43,598135,144639,69438,29298,8068,10362,7614,7738
0,8,51,871851,167626,30326,31752,19234,8973,24232,21186
0,1,61,1780150,352195,61194,48670,21635,27047,32827,30326
0,8,84,1526952,107624,147080,27746,17211,10491,4329,5661
0,14,84,212961,16779,2941,11112,2458,2722,2320,1589
0,14,90,784358,116467,55750,12302,7287,7488,5647,10410
0,23,100,2109377,62689,75823,18115,5615,18392,9696,9494
0,43,97,1228705,99625,39462,67328,67094,43977,37322,30073
0,48,100,596956,19969,22976,24492,8465,8036,9803,11801
0,43,87,271177,53755,5199,2397,6029,1766,1801,3482
0,34,51,1097097,949029,83100,20620,65647,51462,36316,63302
0,21,51,1278593,58373,22159,29150,15663,8376,6897,11533
0,13,21,1014397,137993,15516,9040,29855,9024,6570,14160
0,23,48,438813,40307,28463,10234,6568,5540,2671,1300
0,26,64,667926,193559,26516,37458,14706,15193,12767,9321
0,17,60,469713,180829,55016,24781,18196,10716,7448,12083
0,16,75,1017699,90226,27819,14526,6564,6607,7498,2909
26,16,75,696203,23199,10653,10998,11347,4954,1812,542
26,16,75,204525,15324,6683,2087,1711,1305,455,286
0,13,53,524532,202926,23514,11571,6349,13544,14315,9594
0,11,60,1228272,629761,322448,69962,125170,48376,53476,32057
0,7,43,1047710,240837,25908,7263,13893,8179,14360,11232
0,4,44,759939,385619,167518,46847,66547,23151,31091,15762
0,11,37,1967887,734860,28164,64304,134177,80387,34714,40983
0,13,30,369722,50943,361,16121,6103,3347,2626,1623
0,24,47,769253,193778,46369,47675,16826,21182,26868,17498
0,26,21,492593,1148289,88307,17462,46523,55915,49532,54739
0,20,23,1196590,246333,22682,8955,52601,15138,27687,11565
0,23,17,199183,102512,12831,12052,6754,7677,3948,2547
0,27,11,3317370,41594,10221,4610,13516,6954,35059,7824
0,41,37,183515,3934,627,2241,1387,883,406,1343
0,37,41,1184732,416831,24076,42359,28815,17779,23766,6608
0,27,37,36414,134091,10799,11573,7258,4554,3839,1384
0,13,50,132727,39765,24443,2763,5418,2491,2722,2330
0,1,61,906741,169116,184957,36260,15687,14417,14711,13805
0,1,74,360824,30668,6726,4632,4385,1435,2754,2624
0,10,70,320992,143809,14127,7890,4081,11276,11387,7748
0,4,60,2446094,742653,173164,26717,58285,21077,9947,32846
0,11,44,110921,27001,8005,5335,6051,3070,4361,1973
0,21,48,1851238,80715,27225,23094,23836,10253,18796,3129
0,17,66,930074,164665,45572,48525,15164,12800,33101,7865
0,26,74,366651,52784,8824,16063,3319,3789,2776,2686
0,21,90,1244282,61956,94506,28312,14889,8479,13112,8949
0,8,88,154296,103273,36909,8778,3267,3811,13768,5428
0,8,77,1039355,399543,47602,65193,54913,24841,15642,6667
0,10,66,688638,270823,63636,8628,45105,21893,22661,17517
0,16,50,2284329,134871,9644,75995,39985,18396,12758,11743
0,37,47,433203,60249,18134,8593,14615,10898,8900,2572
0,44,51,1346626,512815,70089,140877,56179,69228,33375,22800
0,54,41,1286853,48670,1639,5807,21241,7401,3650,1701
0,47,47,80067,68970,43370,13468,4854,5885,4337,2897
0,29,30,1139345,326795,13712,22682,3564,10786,10546,10579
0,24,23,615978,109571,1639,17546,3626,8706,5135,2016
0,23,37,1585011,207701,53193,27532,33227,33517,7610,14046
0,50,21,1337022,241694,93752,37942,233740,141583,106283,40946
0,74,38,2322287,471965,277608,21771,252777,157046,41989,85043
0,87,40,1778635,668458,88076,91313,77935,164607,62586,31663
0,83,54,274628,19775,21753,12863,17882,4920,2784,4000
0,74,48,1024132,180160,7168,37467,121136,38676,24144,11325
0,53,51,1591697,298267,84783,94783,61379,17211,8855,12109
0,35,66,2714738,93181,41362,25457,11366,7677,3279,4039
0,35,69,209482,153048,138689,91724,46738,30410,12004,29642
26,35,69,1599486,52274,11104,13094,11235,7814,2742,1753
51,35,69,1268744,79822,24374,17461,9727,17941,9537,3289
26,35,69,1283663,100217,56499,32374,103156,41013,32334,3280
0,26,94,983384,121306,91319,56640,31467,28017,15800,22745
51,26,94,918382,119114,173503,215190,105578,100591,38505,17135
51,26,94,2118032,928493,81564,135961,117141,160079,96053,101323
26,26,94,355218,34643,7727,8797,15476,11027,1971,3434
0,43,93,224917,77142,13613,21830,4453,15547,11887,8921
51,43,93,1203032,14058,14035,18047,25799,21880,9236,13861
54,43,93,0,2,0,0,0,1,0,2
54,43,93,1576643,117974,15590,32350,25069,30089,62215,62973
80,43,93,322395,112623,24443,63698,196330,79281,65893,19687
80,43,93,481888,16074,12186,12345,5693,835,1367,1952
54,43,93,0,1,0,0,1,0,1,0
54,0,0,1,0,0,2,0,1,0,0
200,0,0,8,2,0,3,0,1,1,0
200,0,0,15755,2578,674,645,508,423,339,185
200,0,0,481522,564931,73174,86276,117266,171414,155759,29420
200,0,0,2328989,123512,91874,73666,71426,30450,18723,3470
